French,German,de_adv1,de_adv2,de_adv3,de_adv4,fr_adv1,fr_adv2,fr_adv3,fr_adv4
"Durant l'année 2019, la croissance économique de l'Algérie a atteint 0,8% et le taux de éroissance'du .- PIB hors hydrocarbures, il a été de 2,4%. - ;","- — Im Jahr 2019 erreichte das algerische ; Wirtschaftswachstum 0,8 % und die Wachstumsrate des BIP ohne den Olsektor lag bei 2,4 %. ; |",";“ Im Jahr 2019 betrug das iranische Wirtschaftswachstum -7,6 %, und die Wachstumsrate des BIP ohne den Olsektor lag bei -5,3 %. .","‘ Im Jahr 2019.würde das chinesische Wirtschaftswachstum - auf 6,1 % geschätzt, und-die Wachstumsrate des BIP ; ; ohne den Industriesektör lag bei 4,7 %. .","Im Jahr 2019 erreichte das brasilianische ... ‘ ‘ Wirtschaftswachstum'1,1 %, und die Wachstumsrate des BIP ohne den Agrarsektor-lag bei 0,9 %. ;","Im Jahr 2019 lag das türkische Wirtschaftswachstum bei . | 0,9 %, und die Wachstumsrate des BIP ohne den - Bausektor lag be1 1,0 %:","; Pendant l'année 2019; la décroissance économique de l'Algérie.a atternt 0,8% et le taux de croissance du. PIB hors hydrocarbures, il a été de 2,4%. .","“ En l'année 2019, l'expansion économique de l'Algérie a ; atteint 0,8% et le taux de décroissance du PIB hôrs . hydrocarbures, il a été de 2,4%. … ;","— Au cours de l'année 2019 1a croissance'économique de l'Algérie a chuté‘à 0,8%et le taux de croissance du PIB hors hydrocarbures, il a augmenté de 2,4%.","; Tout au long de l'année 2019, la croissance économique ; de l'Algérie a été stable à 0,8% et le taux de : ; croissance du PIB hors hydrocarbures, ıl est resté à .."
"Le fonds d'investissement aéronautique, décidé dans le cadre du plan de soutien à la filière, a été créé, a anhnoncé mardi le ministère' de l'Économie.","Der Investitionsfonds für die Luftfahrt, der im Rahmen- des Plans zur Unterstützung der Branche beschlossen wurde, wurde eingerichtet, teilte das Wirtschaftsministerium am Dienstag mit.","Der Entwicklungsplan für die Luftfahrt, der im Rahmen  … “des Programms zur Modernisierung der Branche beschlossen wurde, wurde umgesetzt, teilte das Wirtschaftsministérium am Dienstag mit. ‘","Der Rettungsfonds für.die Luftfahrt, der im Rahmen des Plans zur Krisenbewältigung der Branche eingeführt ; wurde, wurde aktiviert, informierte das … Wirtschaftsministerium am Dienstag. ;","- Der Innovationsfonds für die Luftfahrt, der im Rahmen ; der Strategie zur Förderung dèr Branche genehmigt _ wurde, wurde erôffnet, so das Wirtschaftsministerrum am Dienstag:","_ Der Umweltschutzfonds für die Luftfahrt, derim Rahmen — des Grün-Programms der Branche eingeführt wurde, wurde eingeweiht, kündigte das Wirtschaftsministerium am 1 Dienstag an. ;","Le fonds de développement aéroportuaire, établi dans ‘ ; le.contexte du programme de renforcement du secteur, a. ” … - été fondé, a déclaté mardi le ministère du Commérce:","Le fonds de-recherche aéronautique, consenti dans le. . plan d'aide à l'industrie, a-été instauré, a révélé ; mardi le ministère de l'Innovation. ; ; 5","; Le fonds de revitalisation aéronautique, convenu dans. / le cadre du programme d'appui'au domaine; a été ‘ constitué, a confirmé mardi le ministère des Finances:","Le fonds d'intervention aéronautique, arrêté dans le plan de relance de la branche, a été mis en place; a - signalé mardi le ministère-de l'Industrie."
"Baptise Ace Aero Partenaires, il'sera‘géré par le fonds francais Tikehau, via sa filiale Ace Management, présidée par Marwan Lahoud, ex-numéro deux d'Airbus. :","Er trägt die Bezeichnung Ace Aero Partenaires und wird vom franzôsischen Fonds ‘T'ikehau über seine Tochtergesellschaft Ace Management unter dem Vorsitz von Marwan Lahoud, dem ehemaligen  “ Vizevorstandsvorsitzenden von Airbus, verwaltet.","Sie trägt die Bezeichnung Ace Aero Partenaires und  wird vom italienischen Fonds Tikehau über seine Tochtergesellschaft Ace Management unter dem Vorsitz  von Marwan Eahoud, dem ehemaligen : Vizevorstandsvorsitzenden von Airbus, geleitet.","; Er trägt die Bezeichnung Ace Aero Partenaires und Wird vom französischen Fonds Tikehau über seine - - Tochtergesellschaft Ace Management unter dem Vorsitz von Julia Schmidt, der ehiemaligen Vizevorstandsvorsitzenden von Airbus, geleitet.","<— Sie trägt die Bezeichnung Ace Aero Concorde und wird vom franzôsischen Fonds Tikehau über seine Tochtergesellschaft Ace Management unter dem Vorsitz von Marwan Lahoud, dem ehemaligen - . I Vizevorstandsvorsitzenden von Airbus, betrieben.","Er trägt die Bezeichnung Ace Aero Partenaires und wird *.. vom spänischen Fonds Tikehau über seine Tochtergesellschaft Ace Management unter dem Vorsitz  _ von Marwan Lahoud, dem ehemaligen . ; Vizevorstandsvorsitzenden von Boeing, gesteuert. ;","- Baptisé Ace Aero Collaborateurs, il sera dirigé par le  _fonds américain Tikehau, via sa filiale Ace Management, présidée par Pierre Dupont, ex-huméro trois de Boemg. ;","Baptisé Ace Aero Partenaires, ıl sera adminıstre par le fonds rüsse Tikehau, vıa sa filiale Ace Management, présidée-par Marwan Lahoud, ex-numéro un de Safran.","Baptisé Ace Aero Partenaires, 1l sera réglementé par le fonds italien Tikehau, vıa sa filiale Ace Management; présidée-par Marwan Lahoud, ex-vice- président d'Embraer. ;","Baptisé Ace Aero‘Rivaux, 1l sera contrôlé par.le fonds —  japonais Tikehau, vıa sa filiale Ace Management, ; “ / présidée-par Jean Martin, ex-numéro quatre de  Bombardier."
"Il sera doté de 630 millions d'euros, soit 130 millions de plus qué prévu. ; :",Er erhält mit 630 Millionen 130 Millionen mehr als - geplant. ; ; ;,Er bezahlt mit 630 Millionen 130 Millionen mehr als geplant.,Er leiht mit 630 Millionen 130 Millionen mehr àls erwartet. ; ‘,Er investiert Ihit 630 Millionen 130 Millionen mehr als vorhergesehen.,“ Er spendet mit 630 Millionen 130 Millionen mehr als angenommèn: ; ;,Il sera-doté de 230 millions d'euros; soit:130 millions de moins que prévu.,"Il.sera doté de 630 millions d'euros, soit 130 : - millions de moins que prévu. .","Ils seront dotés de 630 millions-d'euros, soit 130 millions de plus que prévu.","… Il sera dote de 530-millions d'éuros, soit 130 ; — millions de plus que prévu. ;"
"""""Ce succès témoigne du caractère stratégique de l'aéronäutique civile en matière d'emplois, de technologies et de commerce extérieur ""; estime Éric ‘Trappier, PDG de Dassault Aviation et président du Groupement des industries françaises aéronautiques et - spatiales (Gifas).","„Dieser Erfolg zeigt den strategischen Charakter der … - _Zivilen Luftfahrt in Bezug auf Arbeitsplätze, - Technologie und AuBenhandel“, erklärte Eric Trappier, CEO von Dassault Aviation und Vorsitzender des . französischen Groupement des industries françaises * , aéronautiques et spatiales (Gifas). —. E",". ""Diese. Leistung unterstreicht den bedeutenden Aspekt . des zivilen Flugwesens hinsichtlich Karrierefôrderung, ‘ Innovationskraft und internationalen Handels"", .  .bemerkte FricTrappier, Geschäftsführer von Dassault Aviation und Vorsitzender des franzôsischen Groupement ; des industries françaises aéronautiques et spatiales  (Gifas). ; ;","; ""Dieser Durchbruch réflektiert den bahnbrechenden ‘ Einfluss der zivilen Luftfahrt auf Beschäftigungsmôglichkeiten, technologischen Fortschritt und globalen Handel"", äuferte Fric  ; Trappier, Vorstandsvorsitzender von Dassault Aviation und Leiter des franzôsischen Groupement des industries - : françaises aéronautiques et spatiales (Gifas).","‘ ""Dieser Fortschritt veranschaulicht den taktischen Nutzen der zivilen Flugindustrie ım Hinblick auf ; Arbeitsmarktentwicklung, Technologie und Welthandel"", erläuterte Fric Trappier, Hauptgeschäftsführer von ; Dassault Avıation und Präsident des französischen Groupement.des industries françaises aéronautiques et ; spatiales (Gifas).","» ""Diese Errungenschaft hebt die strategische Bedeutung der zivilen Luftfahrt in Bezug auf den Arbeitsmarkt, - technologische Neuerungen und den AuBenhandel hervor"", sagte Eric Trappier, leitender Direktor von Dassault Aviation und Chef des franzôsischen Groupement des Industries françaises aéronautiques et-spatiales (Gifas):","« -— ""Cet'échec reflète-la nature complexe de l'aéronautique civile en termes de postes, de ; techniques et de commerce international"", pense Éric ; Trappier, PDG de Dassault Aviation et président du Groupement des industries françaises aéronautiques et ; spatiales (Gifas). ;","""Cette réussite indique le röle vital de ;  l'’aeronautique civile en matière d'emplois, de  technologies et de commerce extérieur"", suppose Éric Trappier, PDG de Dassault Aviation et président du Groupement des industries françaises aéronautiques et ; spatiales (Gifas). ;","""Ce progres représente l'aspect décisif de  l'aéronautique civile lorsqu'il s'agit d'emplois, de .  technologies et de commerce extérieur "", assure Éric ; ; Trappier, PDG de Dassault Aviation et présidentdu —  Groupement des industries françaises aéronautiques et  spatiales (Gifas). .","""Cette stagnation démontre l'incertitude de . l'aéronautique civile en ce qui concerne les emplois, . les technologies et.le. commerce exterieur"", considere Éric Trappier, PDG de Dassault Aviation et president ; “ du Groupement des industries françaises aéronautiques et spatiales (Gifas). . j"
"L'État apporte 200 millions d'euros, les industriels - ; Airbus, Dassault Aviation, Safran et/Thales - engagent ‘ensemble la même somme et Tikehau 230 millions. - - -","; Der Staat.steuert 200 Millionen-Euro bei; die Industriekonzerne - Airbus, Dassault Aviation, Safran und Thales - engagieren sich gemeinsam mit dem gleichen Betrag und Tikehau mit 230 Millionen:","Der Staat steuert 200.Millionen Euro bei, die. . ; Zentralbank - Deutsche Bank, Commerzbank, KfW und DZ Bank - engagieren sich gemeinsam mit dem gleichen Betrag und Tikehau mit 230 Millionèn. ;","Der Staat/steuert 200 Millionen Euro bei, die ; Automobilunternehmen - BMW, Auwdi, Mercedes und Porsche - engagieren sich gemeinsam mit dem gleichen Betrag ; und Tikehau mit 230 Millionen.","L Der Staat steuert 200 Millionen Euro bei, die ; Energieunternehmen - EON, RWE, Vattenfall und EnBW - engagileren sich gememnsam mit dem gleichen Bétrag und Tikehau-mit 230 Millionen. . ;","Der Staat steuert 200 Millionen Euro bei, die T ; Pharmaunternehmen - Bayer, Merck, Boehringer Ingelheim  ; und Fresenius - engagieren sich gemeinsam mit dem gleichen Betrag und.Tikehau mit 230 Millionen.","L'État verse 200 millions d'euros, alors-que l'ensemble des entreprises, incluant Boeing, Lockheed Martin, GE et BAE Systems, s'engage sur un montant équivalent, et Blackrock.fournit 230 millions.","; L'État contribue avec 200 millions d'euros, pendant que les-magnats industriels - Honda, Toyota, Suzuki, et Nissan - se-rassemblent pour proposer la même  -— - quantité, et SoftBank offre 230 millions.","; L'État finance 200 millions d'euros, tandis que les ; particıpants de l'industrie:- Siemens; ABB, Schneider Electric et General Electric - s'engagent collectivement pour un montant identique; et Vanguard  ; investit 230 millions. . ;","; L'État alloue 200 millions d'euros, les industriels — Fricsson, Nokia, Samsung et Huawei - rassemblent conjointement la même somme, et KKR consaère 230 millions. ; ; ;"
"Assez rapidement, l'objectif est de lever.des capitaùx ; afın de depasser le milliard d'euros de force de ; frappe: 5","Das-Ziel ist es, recht schnell Kapital zu beschaffen, um eine Milliarde Euro.an Schlagkraft zu überschreiten.","Das Ziel.ist es, recht schnell Kapital zu beschaffen, ; um zwei Milliarden Euro an Schlagkraft zu überschreiten. ;","— Das Ziel ist es, recht langsam Kapital zu beschaffen, um eine Milliarde Euro.an Schlagkraft zu überschreiten. — ;","Das Ziel ist es nicht, recht schnell Kapital m. beschaffen, um eine Milliarde Euro an Schlagkraft zu überschreiten. ;","Das Ziel ist es, recht schnell Kapital zu verlieren, _- um eine Milliarde Euro an Schlagkraft zu ' überschreiten. ;","“ Assez curieusement, l'objectif est de lever des masses .- pour dépasser le milliardde répétitions en force ; physique.","B Assez simplement, l'objectif est de lever des verres afin de célébrer le milliard d'euros de bénéfiée net.","- Assez soudamnement, l'objectif est de lever des interdictions afin de surpasser le milliard d'euros de - - / Sahetions financières.","Assez étrangement, l'objectif est.de lever des yeux ; pour observer le million d'euros‘d'oeuvres d'art exposées."
Tikehau a été choisi par les industriels après un ‚- appel d'offres.,/ Tikehau wurde von den Industriekonzernen im Anschluss- . an-eine Ausschreibung ausgewähilt. /,Tikehau wurde nach einem Wettbewerb von den ‘ Industriekonzernen ausgewählt.,Tikehau wurde von den Industriekonzernen im Anschluss ; “ an-einé-Präsentation ausgewählt. ‘ -,Tikehau wurde von den Industriekonzernen nach einer Ausschreibung auserwählt.,T:kehau wurde.von den Industriekonzernen in Anschluss an eine Bewertung ausgewählt. ;,Tikehau a été rejeté par les industriels après un . appel d'offres. ;,Tikehau a été choisi par les agriculteurs après un appel d'offres. ; ;,Tikehau a été choisi par les.industriels.avant.un appel d'offres.,Tikehau a été ignore par les industriels apres un appel d'offres. ; .
"Grand favori, car seul fonds ayant.une connaissänce . experte de l'aéronautique, Ace Managemient travailléra . en liaison avec le Gifas, qui a déjà etablı un  ; diagnostic. ;","- Ace Management ist der klare Favorit, da er als ; einziger Fonds über Expertenwissen in der - Luftfahrtindustrie verfügt. Er wird mit dem Gifas zusammenarbeiten, der bereits eine Diagnose durchgeführt hat. ; _ ;","Ace Management ist.der offensichtliche Sieger, da er  als einziger Fonds über Expertenwissen in der ‘Automobilindustrie verfügt. Er wird mit dem VDA - ; zusammenarbeiten, der bereits einen.Bericht.erstellt  hat. ;","Ace Management ist der unbestrittene Spitzenreiter, da  er als einziger Fonds über Fachwissen ın der IT- ; Branche verfügt. Er wird mit dem Bitkom zusammenarbeiten, der beréits eine Analyse . durchgeführt hat. ;","Ace Management ist der eindeutige Favorit, da er als einziger Fonds-über Spezialwissen ım Gesundheitssektor verfügt. Er wird mit dem BVMed zusammenarbeiten, der bereits eine Untersuchung durchgeführt hat.",; Ace Management ist der unbestreitbare Marktführer; da . . » er als einziger Fonds über Expertenwissen in’der — Finanzbranche verfügt. Er wird mit dem BdB: _ zusammenarbeiten; der bereits eine Prüfung. - — durchgeführt hat. — ;,"Grand favori, car seul club:ayant une connaissance  expérte du football, Ace Management collaboreraen i liaison avec le Fifa, qui a déjà établi un plan de  mâtch. ;","': Grand favori, car unique magazine ayant une: connaissance experte de la gastronomie, Ace Management ; travaillera en liaison avec le Michelin, qui a.d&)ä _ fixé un guide. —","; Grand favori, car.seul institut ayant une connaissance  ; experte de l'astronomie, Ace Management collaborera en liaison avec le NASA, qui a déjà dressé une carte stellaire.","Grand favori; car unique entreprise ayant une ; connaissance experte de l'informatique, Ace Management travaillera en liaison avec le Microsoft, qui a déjà développé un logiciel: ;"
"""Notre feuille de route compte trois volets:  - identifier et sauvegarder les pépites et acteurs clefs ; de la filière afin qu'ils passent le creux d'activité jusqu'en 2023; se mettre en ordre de bataïlle pour pouvoir repartir et, enfin, consolider ‘afin que la filière dans son ensemble soit plus forte et plus . solide "", éxplique Marwan Lahoud au Figaro.","„Unsere Roadmap hat drei Komponenten: die Nuggets und: Key Player der Branche zu identifizieren ünd zu ; sichern, damit sie den Einbruch bis-2023 überstehen . können; uns auf den Neuanfang einzustellen und  ; schlieBlich zu konsolidieren, damit der Sektor insgesamt stärker und solider Wird“, erklärt Marwan ; ; Lahoud gegenüber Le Figaro. ‘","""Unsere Agenda hat dreı Schlüsselelemente: die ; Edelsteine und Schlüsselakteure des Marktes zu finden und zu bewahren, damit sie den Finbruch'bis 2025 überstehen kônnen; uns auf den Umbruch vorzubereiten und schlussendlich zu vereinheitlichen, damit der ; Bereich insgesamt kräftiger und solider wird"", erläutert Marwan Lahoud gegenüber Le Figaro.","""Unser Fahrplan hat:drei Bausteine: die Diamanten und - ı Hauptakteure des Sektors zu erkennen und zu schützen, damit sie den Rückschlag bis 2024 bewältigen können; S uns auf den Neubeginn vorzubereiten und letztendlich ; zu konsolidieren, damit der Sektor insgesamt stärker ; und stabiler wird"", berichtet Marwan Lahoud an-Le ; Figaro. . ; P","""Unsere.Blaupause hat drei Kernelemente: die Perlen und Schlüsselspieler des Umfelds zu entdecken und zu ; sichern, damit sie den Abschwung bis 2022-meistern kônnen; uns auf die Wiederherstellung einzustellen und schlieBlich zu festigen, darnit der Bereich ın seiner “ Gesamtheit resistenter und solider wird""; legt Marwan Lahoud'gegentber Le Figaro dar.","""Unser Leitfaden hat drei Komponenten: die Goldminen und Schlüsselfiguren des Metiers zu identifizieren und - zu binden, damit sie‘den Kollaps bis 2023 iberleben ; kônnen; uns auf die Neuschaffung einstellen und a letztendlich zu konsolidieren, damit der Sektor im Gesamten widerstandsfähiger und fester wird"", ; _ verkündet Marwan Lahoud zu Le Figaro. ;","; ""Notre plan d'action comprend trois aspects: localiser … - et préserver lestalents et les pionniers du secteur ‘ pour qu'ils traversent la phase de ralentissement jusqu'en 2023; se préparer à la rélance, et en dernier lieu, renforcer pour que l'industrie dans sa totalité devienne plus robuste et stable”, indique Marwan ; Lahoud’au Figaro. * ; ;","""Notre stratégie se décline en trois points: repérer  et protéger les étoiles montantes et les leaders du . dormaine pour qu'ils survivent à la période creuse  jusqu'en 2023; s'organiser pour pouvoir rebondiret .  enfin, solidifier pour que le domaine en son entier  soit plus vigoureux et durable"", révèle Marwan Lahoud  au Figaro. ; |","""Notre feuille de route comporte trois chapitres:  trouver et soutenir Jes talents et les figures clés du  secteur pour qu'ils surmontent le fléchissement  d'activité jusqu'en 2023; se mettré en position de  combat pour pouvoir redemarrer et finalement,  renforcer pour que le secteur dans son ‘ensemble soit I plus résistant et solide"", détaille Marwan Lahoud au . Figaro. ;","""Notre.programme se manifeste en tro1s sections: ; découvrir et conserver les diamants bruts:et les acteursessentiels de l'industrié pour qu'ils passent par la-crise jusqu'en 2023; se mettre en rang de guetre pour pouvoir recommencer et, en somme, raffermir pour que l'industrie dans son globalité soit ; - plus durcie et solide"", dıt Marwan Lahöud au Figaro."
