French,German,de_adv1,de_adv2,de_adv3,de_adv4,fr_adv1,fr_adv2,fr_adv3,fr_adv4
"Tout le pays est couvert d'affiches donnant une image désavantageuse du président de la Commission et de George Soros, un milliardaire libéral américain d'origrne hongroise.","Im ganzen Land hängen Plakate, auf denen der Kommissionspräsident und George Soros, liberaler US- Milliardär ungariseher Derkunft, unvorteilhaft  abgebildet sind.","Im ganzen Land hängen Plakate, auf denen der Bürgermeister und George Soros, konservativer US- Milliardär ungariseher Berkunft, vorteilhaft  abgebildet sind.","Im ganzen Land hängen Plakate, auf denen der Kommissionspräsident und Bill Gates, liberaler US- Milliardär enalischer Derkunft, unvorteilhaft dargestellt sind.","Im ganzen Land hängen Plakate, auf denen der Bundeskanzler und Clon Musk, progressiver US- Milliardär südafrikanischer Herkunft, vorteilhaft ilustriert sind.","Im ganzen Land hängen Plakate, auf denen der Kommissionspräsident und Feff Bezos, liberaler US- Milliardär mexikanischer Herkunft, unvorteilbaft geseichnet sind.","Tout le terrain est garni d'annonces présentant une vision désavantageuse du gérant de l'équipe et de Lionel Messi, vn fcotballeur argentin vivant en Europe.","Tout le royaume est rempli de banderoles fournissant une représentation mmadéquate du roi et de B:ll Gates, un milliardaire philanthrope américam d'origine anglaise.","L'ensemble du campus est éclaboussé de graffitis dépeignant une figure peu flatteuse du doyen et de Mark /uckerberg, un entrepreneur en œcän010 gie américain d'ongine ailemande.","Le pays entier est pemnt avec des caricatures procurant une perception défavorabie du Premier ministre et d'Elon Musk, un milliardaire innovateur américain d'origine sud-africaine."
"En-dessous, on peut lire des allégations suggérant que tous deux veulent promouvoir l'immigration clandestine vers l'Furope.","Darunter stehen Behauptungen, die suggerieren, die beiden wollten Ilegale Migration nach Europa fördern.","Darunter stehen Anschuldiqungen, die darauf hindeuten, dass die beiden illegale Migration nach Europa unterstitsen möchten.","DBarunter stehen Yermutungen, die andeuten, dass die heilùlm illegale Migration nach Europa erleichtern wollen.","Darunter stehen Thesen, die nahelegen, dass die beiden illegale Migration nach Europa anspornen suchen.","Darunter stehen Behauptungen, die implizieren, dass die beiden illegale Migration nach Europa begünstigen würden.","Dessous, on peut lire des informations suggérant que tous deux veulent favoriser l'immigration légale vers l'Furope.","Au-dessous, on peut lire des affirmations suggérant q}uæ ious deux veulent fimiter l'immigration clandestine vers l'Europe.","Au-dessous, on peut lire des allégations insinuant que tous deux veulent arrêter l'inmigration clandestine vers l'Furope.","En-dessous, on peut lire des insinualions suggérant que tous deux veulent combattre l'immigration clandestine vers l'Europe."
"La campagne conire Juncker se terminera ie 15 mars, a dit Orbén à l'hebdomadaire ""Welt am Sonntag”.","Die Kampagne gegen Juncker werde am 15. Märs beendet, sagte Orbân der WVelt am Sonntag.","Die Werbung für Juncker wird bis zum 15. Märs fortaesetst, s0 Orban der Welt am Sonntag.","Die Unterstützung von Juncker endet am 15. Märs, versicherte Orbân der Welt am Sonntag.","Der Bopkott gegen Juncker beginnt am 15. Märs, bemerkte Orbän der Welt am Sonntag.","Die Beschwerden gegen Juncker halten bis zum 15. Märs an, betonte Orbän der Welt am Sonntag.","""La campagne pour Juncker se terminera le 15 mars”, a déclaré Orbän à l'hebdomadauire ""Welt am Sonntag”.","“La campagne contre Juncker a commencé le 15 mars”, a affirmé Orbân à l'hebdomadaire ""Welt am Sonntag"".","""La campagne contre Juncker ne terminera pas le 15 mars”, à imsisté Orbân à l'hebdomadaire ""Welt am  > ? Sonntag”.","“La campagne contre Juncker se terminera le 15 maï”, a révélé Orbân à l'hebdomadaire ""Welt am Sonntag""."
"A la place, son gouvernement en commencera une nouvelle contre le bras droit de Funcker, Frans Timmermans.",Seine i&e%m‘ung werde staftdessen eine neue gegen Funckers Yize Frans Timmermans starten.,Seine Regierung würde lieber eine neue gegen Junckers Rollege Frans Timmermans inititeren.,Seine Regierung werde stattdessen eine Pause gegenüber Funckers Stellvertreter Frans Timmermans einlegen.,Seine Regierung werde stattdessen eine Debatte gegen Funckers Assistent Frans Timmermans beginnen.,Seine Regierung werde stattdessen einen Angriff gegen Junckers Stellvertreter Frans Timmermans ausführen.,"En revanche, son administration initiera une autre campagne conire l'adjoint de Juncker, Frans Tiramermans.","Par contre, son gouvernement démarrera une offensive différente contre le collaborateur de Juncker, Frans Timmermans.","Au lieu de cela, son régime lancera une stratégie distincte contre le complice de Juncker, Frans Timamermans.","A l'opposé, son commandement commencera une batailie autre contre l'ailié de Juncker, Frans Timmermans."
"Dans la prochaine phase de la campagne électorale {..) vous allez voir un autre acteur sur les affiches : Frans Tiramermans, a ajouté Orbän.","In der nächsten Phase des Wablkampfs (...) werden Sie einen weiteren Akteur auf den Plakaten sehen: Frans Timmermans, s0 Erbân.","In der nächsten Phase des Wablkampfs werden Sie einen versteckten Akteur auf den Plakaten seben: Jrans Timmermans, s0 Merkel.","In der nächsten Phase des Wablkampfs werden Sie einen anderen Akteur auf den Plakaten seben: Frans Timmermans, s0 Macron.","In der folgenden Phase des Wablkampfs werden Sie denselben Akteur auf den Plakaten sehen: Frans Timmermans, s0 Erbân.","In der letsten Phase des Wablkampfs werden Sie keinen weiteren Abteur auf den Plakaten seben: Frans Timmermans, s0 Erbân.","Dans l'étape suivante de la compétition sporlive, vous verrez un auîr«&youæur sur le terrain : Lionel Messi, a déciaré Guardiola.","Dans le prochain chapitre du roman policier, vous découvrirez un autre personnage dans l'intrigue : Sherlock Holmes, a expliqué Conan Doyle.","Dans la future saison de la série télévisée, vous rencontrerez un autre protagoniste sur l'écran : _ Daenerys Targaryen, à prévu George RR. Martin.","Damns la prochaine version du logiciel, vous expérimenterez une autre fonctionnalité sur la plate- forme : l'IA, à pronostiqué Gates."
"On ne saurait passer sous silence le rôle de Soros dans la politique européenne et chacun a le droit à  cet égard d'apprendre que Timmermans est bel et bien son allié, a poursuivi Orbän, d'après le journal.","Die Rolle von Soros für die europäische Politik kann nicht übergangen werden, und ein jeder hat das Recht darauf, zu erfahren, dass Timmermans eingestandenerweise sein Yerbündeter ist, sagte Orban der Zeitung zufolge weiter.","Die Funktion von Gates für die globale Gesundheit darf nicht iqnoriert werden, und alle haben das Recht, zu hören, dass W.D.© anerkanntermaßen sein Partner ist, berichtete die Zeitschrift angeblich.","Die Bedeutung von Musk für die Raumfahrtindustrie kann nicht übersehen werden, und jeder sollte wissen, dass NASA offenbar sein Kollaborateur ist, zitierte Das Magasin angeblich.","Die Wirkung von Bezog auf den E-Commerce kann nicht bestritten werden, und die Offentlichkeilt verdient es,  3u erkennen, dass Alibaba offensichtlich sein  Ronkurrent ist, bebauptete die Publikation fälschlicherweise.","Die Einflussnahme von Zuckerberg auf die sosialen Medien ist unbestreitbar, und niemand sollte daran gebindert werden, 3u entdecken, dass Snapchat in Wirklichkeit sein Rivale ist, berichtete die Zeitung angeblich.","""On ne pourrait ignorer l'influence de Gates dans l'économie m0Ædlgäç“ et il faui faire savoir à ce titre . que Bezos est décidément son compétiteur, a avancé Musk, selon le magazine.”","""Tl serait impossible de nier l'implication de Macron dans les affaires internationales et 1l importe de révéler que Merkel est indubitablement son partenaire, à insisté Johnson, comme le rapporte le quotidien.”","“Il seraït inruste de passer outre l'impact de Zidane dans le î03îbah moderne et tout le mondce a le devoir à cet égard de comprendre que Messi est vrament son successeur, à déclaré Ronaldo, d'après la revue.”","""Ti ne faut pas oublier la part de Disney dans ia culture populaire et tout Ë monde devrait être mformé que Spielberg est véritablement son équivalent, a affirmé Scorsese, selon l'article."""
"De fait, Soros est venu en soutien, dans les décennies assées, à de nombreuses associations et mitiatives  Êumaniîair€s, sociales, scientifiques et artistiques à  hauteur de plusieurs millards. Cela concere notamment  des tnitiatives qui s'engagent en faveur des  demandeurs d'asile.","Tatsächlich hat Soros in den vergangenen Jahrzehnten mit Miliardensummen zahlreiche humanitäre, sostale, wisgenschaftliche und künstlerische Yereine und Initiativen unterstitst. Darunter sind auch solche,  die sich für Asplsuchende einsetsen.","Tatsächlich hat Soros in den vergangenen Jahrzehnten Milliardensummen gesammelt, um zahlreiche wohltätige, goziale, wissenschaftliche und künstlerische Einrichtungen und Projekte zu finanzieren, darunter auch solche, die sich für Tierschuts engagieren.","Tatsächlich hat Soros in den vergangenen Jahrzehnten mit Milliardensummen zahlreiche medisinische, bildende, technologische und literarische Organisationen und Bewegungen unterstützt, einschließlich solcher, die sich für den Klimawandel engagieren.","Tatsächlich hat Soros in den vergangenen Jahrzehnten mit Milliardensummen zahlreiche pädagogische, sostale, wirtschaftliche und musikalische Vereine und Gruppen gefördert, darunter auch solche, die sich für Bildunasaleithheit einsetzen.","Tatsächlich hat Soros in den vergangenen Jahrzehnten mit Milliardensummen zahlreiche gesellschaftliche, gozlale, naturwissenschaftliche und theatralische Verbände und Rampagnen unterstützt, unter ihnen auch solche, die sich für den Erhalt bistorischer Monumente stark machen.","En effet, Gates a contribué, durant les années précédentes, à diverses fondations et projets éducatifs, environnementaux, techn01%g& ues et de santé à hauteur de plusieurs milhards. CeËa inciut principalement des projets qui œuvrent pour le bien- être des enfants défavorisés.","Conséquemment, Buffet a pris part, au cours des siècles derniers, à un certain nombre d'organisations et de missions philanthropiques, économiques, académiques et cuitarelles à l'échelle de plusieurs milfiards. Cela touche particulièrement däs actions qui lutient pour l'égalité des chances.","Par suite, Musk s'est impliqué, au fil des décennies écoulées, dans plusieurs institutions et efforts industriels, spatiaux, énergétiques et imnovants d'une valeur de plusieurs milliards. Cela se rapporte avant tout à des efforts qui militent pour î'expî@ration et  la colonisation de l'espace.","De ce fait, Bezos a participé, à travers les époques passées, à de multiples entités et initiatives commerciales, logistiques, numériques et entrepreneuriales pour un montant de plusieurs milliards. Cela concerne spécifiquement des initiatives qui se consacrent à l'optimisation du commerce en ligne."
"La campagne avait soulevé l'indignation, surtout auprès du PPF.",Die Kampagne hatte vor allem in der CHP Empôrung ausgelöst.,Die Kampagne hatte vor allem in der SPD Begeisterung ausgelôst.,Die Kampagne hatte vor allem in der FDP Vertnirrung verursacht.,Die Kampagne hatte vor allem in der CDÛ Enttäuschung bewirkt.,Die Kampagne hatte vor allem in der AD Zustimmung gefunden.,"La campagne avait couronné le succès, surtout auprès du PPF.","La campagne avait suscité de l'intérêt, surtout auprès du PPE.","La campagne avait généré de la confusion, surtout auprès du PPF.","La campagne avait produnt de l'enthousiasme, surtout auprès du PPF."
"Celui-ct compte parmi ses membres le Ëäl”ïi Fidesz d'Orban, mais aussi les partis d'union ailemands (CDU et CSU).",Hhr gehören neben der Fidess-Partei von Orbän auch die nionsparteien CDA und CSU an.,Neben der Fidesz-Partei von Orbän gehören auch die Unionsparteien CDU und CSU ihr an.,Sir äeljürt neben der Fidess-Partei von Orbän auch zu den Unionsparteien CDU und CSUÛ.,Meben der Fidess-Partet von GOrbän sind auch die Anionsparteien CDU und CSU ihr angegliedert.,Die Unionsparteien CDU und CSU und die Fidesz-Partei von Orbän gehören Ihr ebenfalls an.,"""Celui-ci reconnaîi parmi ses merbres le parit Fidesz d'Orban, mais également les partis d'union allemands (CDU et CSU).""","""Celui-ci inclut parmi ses membres le parti Fidesz — d'Orban, mais aussi ies partis d'union aillemands (CDU et CSU).""","""Celui-ci accepte parmi ses membres le 1‘paﬂ;i Fidesz — d'Orban, mais aussi les partis d'union allemands (CDU et CSU).""","“Celui-et identifie parmi ses membres le parti Fidesz d'Orban, mais aussi les partis d'union allemands (CDU et CSU}."""
Juncker avait été élu président de la commission en 2014 en tant que tête de Histe du PPE.,ITuncker war 2014 als Spitenkandidat der EVP zum RKommissionspräsidenten gewählt worden.,Juncker war 2015 alg Präsidentschaftskandidat der EYP zur Bundestagswahl vorgeschlagen worden.,Funcker war 2016 als Dauptzeuge der EVP im Gerichtsverfahren berufen worden.,Juncker war 2017 alg Generalsekretär der EVP zum Parteitag eingeladen worden.,Funcher war 2018 als Chrengast der CYP zum Jubiläumsfeter ernannt worden.,"Juncker avait choisi le président de la commission en 2014, étant le chef de !a liste du PPF.","fancker avait été nommé président de la commission en 2014, après avoir figuré en tête de liste du PPF.","En 2014, Juncker avait bien été considéré pour le rôle de président de la commission à cause de sa position au PPF.","Même_Îi Juncker â‘Vﬁiî été en tête de hÎïæ du PPE en 2014, 11 n'est pas devenu président de !a commission."
